Tiempo (ms);Ángulo 1
6340;125.851997375488
6373;125.297637939453
6406;124.473518371582
6440;123.549186706543
6473;122.625228881836
6506;121.74129486084
6540;120.926460266113
6573;120.207748413086
6607;119.614303588867
6640;119.174354553223
6673;118.894233703613
6707;118.762344360352
6740;118.778587341309
6773;118.962730407715
6807;119.320030212402
6840;119.819221496582
6874;120.426177978516
6907;121.129905700684
6940;121.923545837402
6974;122.781867980957
7007;123.643783569336
7040;124.40909576416
7074;125.001190185547
7107;125.437408447266
7140;125.79190826416
7174;126.094085693359
7207;126.272109985352
7241;126.189903259277
7274;125.758689880371
7307;125.014373779297
7341;124.080276489258
7374;123.082588195801
7407;122.117378234863
7441;121.261077880859
7474;120.573654174805
7508;120.097869873047
7541;119.866638183594
7574;119.909049987793
7608;120.248474121094
7641;120.876304626465
7674;121.711921691895
7708;122.619064331055
7741;123.473236083984
7774;124.19474029541
7808;124.749481201172
7841;125.162506103516
7875;125.509559631348
7908;125.84814453125
7941;126.142639160156
7975;126.267524719238
8008;126.088272094727
8041;125.56623840332
8075;124.80394744873
8108;123.956199645996
8141;123.107521057129
8175;122.26929473877
8208;121.450569152832
8242;120.689964294434
8275;120.044151306152
8308;119.568428039551
8342;119.314064025879
8375;119.343994140625
8408;119.705825805664
8442;120.369300842285
8475;121.232238769531
8508;122.176811218262
8542;123.092483520508
8575;123.879936218262
8609;124.472618103027
8642;124.876907348633
8675;125.183204650879
8709;125.499778747559
8742;125.849838256836
8775;126.126640319824
8809;126.157745361328
8842;125.827453613281
8876;125.155937194824
8909;124.268913269043
8942;123.298919677734
8976;122.34349822998
9009;121.483108520508
9042;120.776062011719
9076;120.253761291504
9109;119.940704345703
9142;119.870391845703
9176;120.085105895996
9209;120.603477478027
9243;121.367393493652
9276;122.229537963867
9309;123.014671325684
9343;123.618965148926
9376;124.058334350586
9409;124.415435791016
9443;124.755874633789
9476;125.1064453125
9510;125.474563598633
9543;125.845008850098
9576;126.163604736328
9610;126.329879760742
9643;126.219451904297
9676;125.779067993164
9710;125.082633972168
9743;124.237258911133
9776;123.305282592773
9810;122.347267150879
9843;121.446907043457
9877;120.655044555664
9910;119.960975646973
9943;119.353515625
9977;118.870796203613
10010;118.566261291504
10043;118.463958740234
10077;118.548370361328
10110;118.76961517334
10143;119.076560974121
10177;119.460060119629
10210;119.936744689941
10244;120.50651550293
10277;121.159469604492
10310;121.887023925781
10344;122.663909912109
10377;123.444465637207
10410;124.16820526123
10444;124.767929077148
10477;125.217994689941
10510;125.582138061523
10544;125.961051940918
10577;126.360084533691
10611;126.634521484375
10644;126.594688415527
10677;126.152770996094
10711;125.375198364258
10744;124.423248291016
10777;123.438049316406
10811;122.486305236816
10844;121.606956481934
10878;120.847793579102
10911;120.242324829102
10944;119.784767150879
10978;119.431495666504
11011;119.13752746582
11044;118.915084838867
11078;118.846054077148
11111;119.017807006836
11144;119.43985748291
11178;120.031616210938
11211;120.69548034668
11245;121.380905151367
11278;122.079948425293
11311;122.774559020996
11345;123.398048400879
11378;123.883964538574
11411;124.238311767578
11445;124.520156860352
11478;124.781723022461
11512;125.047225952148
11545;125.323577880859
11578;125.622695922852
11612;125.94800567627
11645;126.24201965332
11678;126.37133026123
11712;126.190216064453
11745;125.644744873047
11778;124.818786621094
11812;123.863838195801
11845;122.900459289551
11879;122.009979248047
11912;121.265663146973
11945;120.69947052002
11979;120.278289794922
12012;119.981590270996
12045;119.880805969238
12079;120.090560913086
12112;120.654747009277
12145;121.501678466797
12179;122.472793579102
12212;123.387725830078
12246;124.125038146973
12279;124.661399841309
12312;125.05574798584
12346;125.406700134277
12379;125.786911010742
12412;126.179481506348
12446;126.459671020508
12479;126.446746826172
12512;126.031883239746
12546;125.286186218262
12579;124.390121459961
12613;123.466094970703
12646;122.544395446777
12679;121.640930175781
12713;120.786811828613
12746;120.015480041504
12779;119.376541137695
12813;118.934463500977
12846;118.720108032227
12880;118.713165283203
12913;118.8798828125
12946;119.191947937012
12980;119.614135742188
13013;120.112113952637
13046;120.688293457031
13080;121.394821166992
13113;122.265594482422
13146;123.224182128906
13180;124.10725402832
13213;124.79426574707
13247;125.289192199707
13280;125.687477111816
13313;126.073188781738
13347;126.430679321289
13380;126.647171020508
13413;126.57780456543
13447;126.126586914063
13480;125.327590942383
13514;124.335029602051
13547;123.310661315918
13580;122.347511291504
13614;121.49137878418
13647;120.789833068848
13680;120.278869628906
13714;119.933151245117
13747;119.711006164551
13780;119.661605834961
13814;119.907737731934
13847;120.514671325684
13881;121.418823242188
13914;122.460990905762
13947;123.462539672852
13981;124.289512634277
14014;124.882934570313
14047;125.275833129883
14081;125.582054138184
14114;125.91381072998
14147;126.273765563965
14181;126.524291992188
14214;126.473739624023
14248;126.018913269043
14281;125.228881835938
14314;124.287460327148
14348;123.350677490234
14381;122.472694396973
14414;121.646873474121
14448;120.882545471191
14481;120.239616394043
14514;119.800590515137
14548;119.637077331543
14581;119.794731140137
14615;120.250968933105
14648;120.894973754883
14681;121.604850769043
14715;122.327270507813
14748;123.053619384766
14781;123.763984680176
14815;124.416923522949
14848;124.966262817383
14882;125.393272399902
14915;125.738838195801
14948;126.075698852539
14982;126.413047790527
15015;126.626007080078
15048;126.516075134277
15082;125.990135192871
15115;125.158432006836
15148;124.210075378418
15182;123.258949279785
15215;122.348808288574
15249;121.512725830078
15282;120.785705566406
15315;120.192207336426
15349;119.723281860352
15382;119.348129272461
15415;119.075347900391
15449;118.972801208496
15482;119.101303100586
15516;119.443809509277
15549;119.917686462402
15582;120.45475769043
15616;121.051048278809
15649;121.738929748535
15682;122.527061462402
15716;123.353477478027
15749;124.093132019043
15782;124.647727966309
15816;125.024124145508
15849;125.302337646484
15883;125.562797546387
15916;125.856742858887
15949;126.185829162598
15983;126.477264404297
16016;126.596405029297
16049;126.408416748047
16083;125.870155334473
16116;125.06770324707
16149;124.135055541992
16183;123.173294067383
16216;122.257789611816
16250;121.452293395996
16283;120.794555664063
16316;120.305465698242
16350;120.025817871094
16383;120.03092956543
16416;120.374313354492
16450;121.006675720215
16483;121.799591064453
16516;122.641471862793
16550;123.452201843262
16583;124.148727416992
16617;124.674491882324
16650;125.048126220703
16683;125.351249694824
16717;125.672500610352
16750;126.049652099609
16783;126.432182312012
16817;126.684638977051
16850;126.642417907715
16884;126.215980529785
16917;125.468719482422
16950;124.557899475098
16984;123.607109069824
17017;122.670951843262
17050;121.777549743652
17084;120.954139709473
17117;120.232887268066
17150;119.657020568848
17184;119.263275146484
17217;119.054626464844
17251;119.00895690918
17284;119.099075317383
17317;119.299415588379
17351;119.603469848633
17384;120.028945922852
17417;120.586883544922
17451;121.261322021484
17484;122.025382995605
17518;122.844696044922
17551;123.650367736816
17584;124.355094909668
17618;124.917045593262
17651;125.358245849609
17684;125.731704711914
17718;126.088272094727
17751;126.43359375
17784;126.686866760254
17818;126.696937561035
17851;126.336860656738
17885;125.623077392578
17918;124.715660095215
17951;123.778434753418
17985;122.892272949219
18018;122.082939147949
18051;121.349433898926
18085;120.683853149414
18118;120.108535766602
18151;119.676239013672
18185;119.446472167969
18218;119.488746643066
18252;119.859619140625
18285;120.549263000488
18318;121.475074768066
18352;122.508842468262
18385;123.501434326172
18418;124.327476501465
18452;124.938858032227
18485;125.372055053711
18518;125.712142944336
18552;126.045608520508
18585;126.382621765137
18619;126.605522155762
18652;126.54443359375
18685;126.115921020508
18719;125.38786315918
18752;124.520385742188
18785;123.641342163086
18819;122.791076660156
18852;121.985336303711
18886;121.280174255371
18919;120.735885620117
18952;120.355857849121
18986;120.118217468262
19019;120.048866271973
19052;120.219734191895
19086;120.675590515137
19119;121.374961853027
19152;122.20637512207
19186;123.050956726074
19219;123.811424255371
19253;124.41675567627
19286;124.858222961426
19319;125.207969665527
19353;125.55834197998
19386;125.946815490723
19419;126.326454162598
19453;126.565071105957
19486;126.501647949219
19520;126.073257446289
19553;125.367614746094
19586;124.511054992676
19620;123.578315734863
19653;122.630020141602
19686;121.729545593262
19720;120.914688110352
19753;120.208625793457
19786;119.636421203613
19820;119.209968566895
19853;118.913604736328
19887;118.730407714844
19920;118.687858581543
19953;118.836273193359
19987;119.165229797363
20020;119.596069335938
20053;120.071418762207
20087;120.589981079102
20120;121.163948059082
20153;121.808654785156
20187;122.549781799316
20220;123.376617431641
20254;124.19507598877
20287;124.879379272461
20320;125.383964538574
20354;125.781455993652
20387;126.175765991211
20420;126.575889587402
20454;126.87434387207
20487;126.935539245605
20520;126.662879943848
20554;126.038017272949
20587;125.157974243164
20621;124.177864074707
20654;123.196105957031
20687;122.243881225586
20721;121.361877441406
20754;120.618476867676
20787;120.062728881836
20821;119.705444335938
20854;119.54419708252
20888;119.593650817871
20921;119.88062286377
20954;120.383666992188
20988;121.009330749512
21021;121.684616088867
21054;122.421867370605
21088;123.237785339355
21121;124.062652587891
21154;124.770683288574
21188;125.283279418945
21221;125.644515991211
