x,y,z
-8.779537487792968,1.8339584716796873,-3.0980969482421874
-8.343792785644531,1.659181750488281,-2.844311572265625
-8.564059338378906,1.7812860351562498,-3.1603461914062496
-8.391676818847655,1.388636962890625,-2.750937707519531
-8.12113203125,1.848323681640625,-2.923320227050781
-8.700528833007812,1.6519991455078125,-3.3207577026367185
-8.774749084472656,1.4700398193359374,-3.4428619873046875
-8.537723120117187,1.1180921752929687,-2.750937707519531
-8.56166513671875,1.5634136840820312,-4.544194750976562
-6.701370446777343,1.6160861206054686,-3.488351818847656
-8.55448253173828,0.7565677246093749,-3.7924154296875
-7.68059892578125,1.369483349609375,-3.5482068603515624
-7.979874133300781,1.2617442749023438,-4.678270043945313
-7.410054138183593,1.4820108276367188,-4.247313745117188
-7.522581616210937,1.5083470458984374,-4.575319372558593
-7.376535314941406,1.3934253662109375,-4.896142395019531
-7.582436657714843,1.35990654296875,-4.766855505371093
-7.122749938964843,1.1635820068359375,-4.489128112792969
-6.945579016113281,1.0319009155273438,-4.707000463867187
-6.873752966308594,1.0199299072265624,-4.649539624023437
-7.228094812011718,0.9169792358398436,-4.802768530273437
-7.433996154785156,0.565031591796875,-4.687846850585937
-6.9910688476562495,0.6272808349609375,-4.917690209960937
-8.192958081054687,0.7757213378906249,-6.339845996093749
-6.327874987792969,0.7733271362304687,-5.322310290527343
-7.029376074218749,0.59376201171875,-5.473144995117187
-6.758831286621094,0.5458779785156249,-5.6191912963867185
-6.87614716796875,0.6153098266601562,-5.889736083984375
-6.746860278320312,0.507570751953125,-5.9208607055664055
-7.079654309082031,0.41419688720703124,-5.710170959472656
-7.055712292480468,0.19632453613281248,-5.341463903808593
-6.567295153808593,0.47165772705078124,-5.9017070922851556
-6.330269189453125,0.49799394531249996,-6.0884548217773435
-6.117185241699218,0.4955997436523437,-6.203376501464843
-6.5577183471679685,0.32561142578124996,-6.567295153808593
-6.598419775390624,0.2657563842773437,-6.253654736328125
-6.224924316406249,0.08379705810546874,-6.507440112304687
-5.892130285644531,0.00718260498046875,-6.414066247558593
-5.626373901367187,-0.08858546142578125,-6.335057592773437
-5.444414575195312,-0.05746083984375,-6.5768719604492185
-5.317521887207031,-0.09576806640624999,-6.732495068359374
-5.317521887207031,-0.17956512451171874,-6.60799658203125
-5.791573815917968,-0.18435352783203124,-6.72291826171875
-6.327874987792969,-0.6368576416015624,-6.806715319824218
-5.444414575195312,-0.47884033203125,-6.969521032714844
-4.819527941894531,-0.15562310791015624,-7.247248425292969
-4.220977526855468,-0.12689268798828124,-7.513004809570312
-4.431667272949219,-0.25139117431640623,-7.4411787597656245
-4.886565588378906,-0.7350199096679687,-7.501033801269531
-5.413289953613281,-0.7230489013671875,-7.589619262695312
-5.252878442382812,-0.8786720092773437,-7.40526573486328
-4.8889597900390624,-0.7709329345703124,-7.436390356445312
-4.165910888671875,-0.4429273071289062,-7.6231380859375
-3.8762124877929685,-0.32561142578124996,-7.788338000488281
-3.6535517333984373,-0.17956512451171874,-8.571241943359375
-3.5625720703124997,-0.51714755859375,-8.21690009765625
-3.5027170288085934,-0.6679822631835937,-8.128314636230469
-2.5067291381835934,-0.30885201416015623,-8.224082702636718
-2.9281086303710935,-0.6560112548828124,-8.43956085205078
-2.3247698120117186,-0.6823474731445313,-8.391676818847655
-1.6304513305664061,-0.612915625,-8.556876733398436
-1.7381904052734374,-0.5243301635742187,-8.736441857910156
-2.1595698974609374,-0.7637503295898437,-8.889670764160156
-1.8171990600585937,-0.7996633544921875,-8.978256225585938
-1.5610194824218748,-0.7781155395507812,-8.882488159179687
-0.9097966308593749,-0.7278373046875,-8.896853369140624
-1.1372457885742187,-0.8403647827148437,-8.525752111816406
-0.8188169677734375,-0.7709329345703124,-8.487444885253906
-1.9393033447265624,-0.97683427734375,-8.908824377441405
-1.1468225952148436,-0.9816226806640624,-9.045293872070312
0.21308394775390624,-0.70868369140625,-8.916006982421875
-0.24660277099609373,-0.833182177734375,-9.217676391601563
-0.040701428222656245,-0.8307879760742187,-9.105148913574219
0.28012159423828126,-0.8834604125976562,-9.356540087890625
0.3112462158203125,-0.9624690673828125,-8.741230261230468
0.3758896606445312,-0.8595183959960937,-8.947131604003905
0.5195417602539062,-0.7206546997070312,-9.112331518554686
-0.08140285644531249,-0.9744400756835937,-8.67658681640625
0.38307226562499996,-0.948103857421875,-9.296685046386719
1.7932570434570312,-0.7661445312499999,-9.282319836425781
2.3056161987304686,-0.612915625,-8.777143286132812
1.3455413330078123,-0.6368576416015624,-8.966285217285156
1.4101847778320311,-0.7110778930664062,-8.688557824707031
0.6584054565429687,-0.8164227661132812,-9.390058911132812
1.3575123413085937,-0.8092401611328125,-9.258377819824219
2.588131994628906,-0.6847416748046875,-9.112331518554686
3.009511486816406,-0.5051765502929687,-8.992621435546875
2.3127988037109373,-0.7278373046875,-8.559270935058594
2.7150246826171873,-0.5363011718749999,-8.796296899414061
2.9544448486328125,-0.36152445068359373,-8.743624462890624
2.6288334228515624,-0.5051765502929687,-8.451531860351562
2.882618798828125,-0.5003881469726562,-8.295908752441406
3.3399113159179685,-0.4477157104492187,-8.647856396484375
3.8187516479492185,-0.3950432739257812,-8.377311608886718
4.07971962890625,-0.35194764404296874,-8.506598498535157
3.9360675292968748,-0.24899697265624998,-8.432378247070313
3.210624426269531,-0.32561142578124996,-8.556876733398436
2.9496564453125,-0.4213794921875,-8.767566479492187
3.337517114257812,-0.23702596435546874,-8.839392529296875
3.42849677734375,-0.2059013427734375,-9.222464794921875
3.2800562744140622,-0.3016694091796875,-8.70771143798828
2.3439234252929686,-0.15562310791015624,-8.769960681152343
2.674323254394531,-0.3016694091796875,-8.643067993164061
2.7269956909179687,-0.24181436767578124,-9.042899670410156
2.9041666137695312,-0.29927520751953124,-8.441955053710936
2.0973206542968748,-0.20829554443359374,-9.083601098632812
1.4939818359375,-0.3184288208007812,-9.081206896972656
1.2282254516601563,-0.3902548706054687,-8.772354882812499
1.13006318359375,-0.5339069702148437,-9.042899670410156
1.446097802734375,-0.565031591796875,-8.927977990722656
1.3479355346679687,-0.6248866333007812,-8.765172277832031
1.3718775512695311,-0.39743747558593745,-8.825027319335938
0.7517793212890624,-0.45489831542968745,-8.901641772460938
0.30406361083984373,-0.7134720947265625,-9.576806640625
0.10295067138671875,-0.42377369384765623,-8.913612780761719
-0.49320554199218747,-0.5578489868164063,-9.14824454345703
-0.22266075439453123,-0.5003881469726562,-9.248801013183593
-0.40940848388671874,-0.39983167724609375,-9.13627353515625
-0.4525041137695312,-0.26815058593749996,-8.537723120117187
-1.7262193969726563,-0.16280571289062498,-8.621520178222656
-2.9376854370117185,-0.4740519287109375,-8.774749084472656
-3.19865341796875,-0.5506663818359374,-9.358934289550781
-1.9608511596679685,-0.430956298828125,-8.8489693359375
-2.221819140625,-0.7302315063476562,-8.429984045410155
-2.1811177124023438,-0.7158662963867187,-8.231265307617187
-2.4851813232421875,-0.3184288208007812,-8.240842114257813
-3.7612908081054686,-0.7445967163085937,-8.267178332519531
-3.7134067749023436,-0.7589619262695312,-8.734047656249999
-2.9975404785156248,-0.5746083984375,-8.051700183105469
-3.5434184570312497,-0.4908113403320312,-8.039729174804688
-3.8857892944335934,-0.5793968017578125,-7.79552060546875
-3.864241479492187,-0.5961562133789062,-7.395688928222656
-4.467580297851562,-0.699106884765625,-7.149086157226562
-4.537012145996093,-0.7110778930664062,-7.072471704101562
-4.165910888671875,-0.5267243652343749,-7.474697583007812
-4.204218115234375,-0.3112462158203125,-7.8529814453124995
-4.594472985839843,-0.316034619140625,-8.109161022949218
-3.744531396484375,-0.18435352783203124,-7.71890615234375
-5.106832141113281,-0.4261678955078125,-7.455543969726562
-5.255272644042968,-0.699106884765625,-6.7803791015625
-4.955997436523437,-0.373495458984375,-6.445190869140625
-5.233724829101562,-0.4740519287109375,-6.584054565429687
-5.542576843261719,-0.2442085693359375,-7.134720947265625
-5.410895751953125,-0.1149216796875,-6.701370446777343
-6.009446166992187,-0.239420166015625,-6.7277066650390625
-6.009446166992187,-0.28969840087890625,-6.241683728027343
-6.490680700683593,-0.43574470214843747,-6.155492468261718
-6.1818286865234375,-0.24660277099609373,-6.016628771972656
-5.913678100585937,-0.17238251953125,-5.968744738769531
-7.137115148925781,-0.373495458984375,-5.781997009277344
-7.3861121215820305,-0.41419688720703124,-5.746083984375
-7.0844427124023435,-0.32561142578124996,-5.61200869140625
-7.105990527343749,-0.2705447875976562,-5.4515971801757805
-6.902483386230468,-0.3495534423828125,-4.970362646484375
-6.624755993652343,-0.11013327636718749,-5.487510205078125
-6.636727001953124,-0.2059013427734375,-4.405331054687499
-7.225700610351562,-0.41419688720703124,-4.2521021484374995
-7.122749938964843,-0.11731588134765625,-4.934449621582031
-7.350199096679687,-0.07900865478515624,-4.6830584472656245
-7.453149768066406,0.12210428466796874,-4.7884033203125
-7.879317663574218,0.14604630126953125,-4.690241052246093
-7.570465649414062,0.13168109130859373,-4.575319372558593
-7.503428002929687,0.25139117431640623,-4.125209460449218
-8.044517578125,0.0,-3.660734338378906
-7.989450939941406,0.055066638183593745,-3.438073583984375
-7.762001782226562,0.37828386230468747,-3.758896606445312
-7.5465236328125,0.430956298828125,-3.3782185424804685
-8.640673791503906,0.1580173095703125,-3.21780703125
-8.79150849609375,0.1292868896484375,-3.057395520019531
-8.355763793945313,0.3950432739257812,-3.27526787109375
-8.29351455078125,0.5267243652343749,-3.306392492675781
-8.226476904296874,0.43574470214843747,-2.6599580444335937
-8.152256652832031,0.40222587890625,-2.3439234252929686
-8.080430603027343,0.47644613037109373,-2.3295582153320313
-8.518569506835936,0.42377369384765623,-2.3247698120117186
-8.410830432128906,0.5219359619140624,-2.1978771240234374
-8.276755139160155,0.5243301635742187,-1.917755529785156
-8.743624462890624,0.29448680419921874,-1.6041151123046875
-8.686163623046875,0.3854664672851562,-1.618480322265625
-8.384494213867187,0.36631285400390623,-1.2641384765625
-8.67658681640625,0.2920926025390625,-0.7110778930664062
-9.600748657226562,0.47165772705078124,-1.429338391113281
-9.478644372558593,0.4285620971679687,-1.2593500732421874
-9.526528405761718,0.18914193115234373,-1.2569558715820313
-9.133879333496093,0.5889736083984375,-1.350329736328125
-8.961496813964843,0.8164227661132812,-1.2976572998046874
-9.516951599121093,0.5817910034179687,-0.7924807495117187
-9.284714038085937,0.5195417602539062,-0.3591302490234375
-8.760383874511719,0.7254431030273437,-0.2705447875976562
-9.102754711914063,0.8307879760742187,-0.2537853759765625
-8.59278975830078,0.7948749511718749,-0.2705447875976562
-8.801085302734375,1.1109095703125,-0.45010991210937495
-9.543287817382812,0.8164227661132812,-0.21308394775390624
-9.464279162597656,0.8547299926757812,0.009576806640625
-9.217676391601563,0.9002198242187499,0.5147533569335937
-8.870517150878905,1.01514150390625,0.4644751220703125
-8.89924757080078,0.9648632690429687,0.842758984375
-9.181763366699219,1.2234370483398436,-0.16280571289062498
-8.741230261230468,1.2521674682617188,0.258573779296875
-8.652644799804687,1.1611878051757811,0.41898529052734373
-8.626308581542968,1.20667763671875,0.7062894897460937
-8.86094034423828,1.388636962890625,0.8092401611328125
-9.076418493652342,1.2713210815429687,1.1276689819335937
-9.327809667968749,1.2617442749023438,1.0821791503906248
-9.411606726074218,1.3479355346679687,0.9457096557617187
-9.004592443847656,1.5466542724609373,0.8259995727539062
-9.074024291992187,1.7597382202148437,0.3112462158203125
-8.63109698486328,2.003946789550781,0.9864110839843749
-9.643844287109374,1.438915197753906,1.2737152832031249
-9.469067565917967,1.3646949462890625,1.5394716674804687
-9.160215551757812,1.9009961181640624,0.842758984375
-8.741230261230468,1.927332336425781,1.0486603271484374
-8.966285217285156,1.6927005737304686,1.426944189453125
-9.267954626464844,1.6065093139648436,1.4820108276367188
-10.177751257324218,1.66636435546875,0.948103857421875
-10.541669909667968,1.2808978881835937,2.4947581298828125
-11.190498559570312,1.2042834350585936,2.384624853515625
-10.548852514648438,1.5322890624999999,2.1811177124023438
-10.378864196777343,1.6304513305664061,1.8435352783203125
-9.682151513671874,2.042254016113281,1.1516109985351561
-9.811438403320311,2.0733786376953125,0.967257470703125
-9.68454571533203,2.0087351928710935,1.2856862915039062
-9.782707983398437,2.114080065917969,1.2282254516601563
-9.289502441406249,2.3535002319335936,1.0917559570312498
-9.634267480468749,2.5953145996093747,0.7613561279296874
-9.181763366699219,2.6216508178710938,0.7948749511718749
-9.354145886230468,2.7461493041992187,0.40222587890625
