Time_Percentage,Angle
42.28499910602539,14.058082580566406
42.356517074915075,14.087913513183594
42.428035043804755,14.117630004882798
42.50849275880565,14.148979187011705
42.58001072769533,14.181808471679702
42.65152869658502,14.212203979492202
42.73198641158591,14.234580993652301
42.803504380475594,14.245948791503906
42.875022349365274,14.248298645019503
42.95548006436617,14.247390747070298
43.02699803325585,14.249191284179702
43.09851600214554,14.257400512695298
43.178973717146434,14.273223876953097
43.25049168603612,14.295890808105497
43.3220096549258,14.323585510253906
43.4024673699267,14.354568481445298
43.47398533881638,14.387542724609403
43.54550330770606,14.421417236328097
43.62596102270695,14.455574035644503
43.69747899159664,14.489448547363295
43.76899696048632,14.522201538085895
43.849454675487216,14.552947998046903
43.920972644376896,14.580612182617202
43.99249061326658,14.603950500488295
44.07294832826747,14.622291564941406
44.14446629715716,14.635543823242202
44.224924012158056,14.643180847167997
44.29644198104774,14.643051147460895
44.36795994993742,14.630889892578097
44.44841766493832,14.600730895996094
44.519935633828,14.546684265136705
44.591453602717685,14.465858459472699
44.671911317718575,14.359733581542997
44.74342928660826,14.232643127441406
44.81494725549794,14.090080261230497
44.89540497049884,13.938697814941406
44.96692293938852,13.786643981933594
45.038440908278204,13.641410827636705
45.118898623279094,13.506477355957003
45.19041659216878,13.380714416503906
45.26193456105847,13.260910034179702
45.342392276059364,13.144500732421903
45.413910244949044,13.030952453613295
45.48542821383872,12.921470642089801
45.56588592883962,12.817680358886705
45.63740389772931,12.720954895019503
45.708921866618994,12.632270812988295
45.78937958161988,12.551780700683594
45.86089755050956,12.477386474609403
45.93241551939925,12.403709411621094
46.01287323440014,12.324264526367202
46.084391203289826,12.235359191894503
46.15590917217951,12.137268066406193
46.2363668871804,12.032531738281193
46.30788485607009,11.924636840820298
46.37940282495977,11.817398071289105
46.459860539960665,11.71435546875
46.531378508850345,11.616981506347699
46.60289647774003,11.523048400878906
46.68335419274093,11.427825927734403
46.754872161630615,11.327705383300795
46.826390130520295,11.221572875976605
46.906847845521185,11.110122680664105
46.97836581441087,10.995521545410199
47.04988378330056,10.881050109863295
47.13034149830145,10.769996643066406
47.201859467191134,10.664985656738295
47.282317182192024,10.567573547363295
47.35383515108171,10.477378845214801
47.42535311997139,10.390792846679702
47.50581083497229,10.301925659179702
47.57732880386197,10.205940246582003
47.648846772751654,10.101287841796903
47.72930448775255,9.989280700683594
47.80082245664224,9.872543334960895
47.87234042553192,9.753738403320298
47.952798140532806,9.635231018066406
48.02431610942249,9.519203186035199
48.09583407831218,9.407203674316406
48.17629179331307,9.299636840820298
48.247809762202756,9.195785522460895
48.319327731092436,9.093955993652301
48.39978544609333,8.991539001464801
48.47130341498301,8.885299682617202
48.5428213838727,8.772445678710895
48.62327909887359,8.6524658203125
48.694797067763275,8.528450012207003
48.766315036652955,8.405967712402301
48.84677275165386,8.290222167968693
48.91829072054354,8.184501647949205
48.98980868943322,8.090164184570298
49.070266404434115,8.005996704101605
49.1417843733238,7.927619934082003
49.21330234221348,7.849494934082003
49.29376005721438,7.768272399902301
49.36527802610406,7.6841354370117045
49.436795994993744,7.599655151367202
49.517253709994634,7.518005371093693
49.58877167888432,7.440490722656193
49.660289647774,7.364456176757798
49.7407473627749,7.284515380859403
49.81226533166458,7.196624755859403
49.88378330055426,7.1004104614257955
49.96424101555516,6.998428344726605
50.03575898444485,6.894645690917997
50.11621669944574,6.793540954589801
50.187734668335416,6.699211120605497
50.2592526372251,6.614639282226605
50.339710352226,6.541358947753906
50.41122832111567,6.478378295898395
50.482746290005366,6.4203567504882955
50.563204005006256,6.358627319335895
50.63472197389595,6.286026000976605
50.70623994278562,6.200416564941406
50.78669765778652,6.103843688964801
50.858215626676206,5.999786376952997
50.929733595565885,5.89119720459
51.010191310566775,5.780006408690994
51.08170927945647,5.66773223877
51.15322724834614,5.556175231934006
51.23368496334704,5.447311401367003
51.305202932236725,5.34245300293
51.376720901126404,5.24161529541
51.457178616127294,5.1434631347659945
51.52869658501699,5.045341491699006
51.60021455390667,4.943542480469006
51.68067226890757,4.834129333495994
51.752190237797244,4.714233398437003
51.82370820668692,4.583847045897997
51.90416592168783,4.447387695312003
51.97568389057751,4.312210083007997
52.047201859467194,4.184532165527003
52.12765957446809,4.066947937012003
52.19917754335776,3.959251403809006
52.27069551224746,3.860298156737997
52.351153227248346,3.769050598145
52.422671196138026,3.684623718262003
52.49418916502771,3.6051788330079972
52.57464688002861,3.527153015137003
52.64616484891829,3.446746826172003
52.717682817807976,3.36270904541
52.798140532808866,3.2768402099609943
52.869658501698545,3.19206237793
52.94117647058824,3.110168457030994
53.02163418558913,3.0297164916990056
53.093152154478815,2.94652557373
53.17360986947971,2.856941223145
53.245127838369385,2.760192871094006
53.31664580725908,2.6581039428709943
53.39710352225997,2.5534286499020027
53.46862149114965,2.448295593262003
53.540139460039335,2.3434906005859943
53.62059717504023,2.2388381958009944
53.69211514392991,2.133842468262003
53.7636331128196,2.0283660888670028
53.84409082782049,1.9233169555659941
53.91560879671017,1.8203506469729973
53.98712676559986,1.7207183837890057
54.06758448060075,1.6246337890620026
54.13910244949044,1.5315170288090059
54.21062041838012,1.4404678344729973
54.291078133381006,1.3506317138670028
54.3625961022707,1.2613983154300001
54.43411407116038,1.1723480224609943
54.51457178616127,1.083282470702997
54.586089755050956,0.9941329956049998
54.657607723940636,0.9049682617190058
54.73806543894153,0.8159027099609943
54.80958340783122,0.7270812988279971
54.8811013767209,0.6386642456049998
54.96155909172179,0.5508193969729973
55.03307706061148,0.46364593505900586
55.104595029501155,0.37712097168000014
55.18505274450206,0.2911148071290057
55.25657071339174,0.20549011230500014
55.32808868228142,0.12019348144499986
55.40854639728232,0.03491973877000021
55.480064366172,-0.05078125
55.55158233506169,-0.13735198974599427
55.63204005006258,-0.2248840332029971
55.70355801895226,-0.3130187988279971
55.77507598784195,-0.4009399414059942
55.85553370284284,-0.48725128173799703
55.92705167173252,-0.5700302124020027
55.99856964062221,-0.6470489501949999
56.079027355623104,-0.7165832519529971
56.15054532451278,-0.7786865234379974
56.23100303951368,-0.8363265991209943
56.30252100840336,-0.8937683105470029
56.37403897729304,-0.9530487060550001
56.454496692293944,-1.0134201049799998
56.52601466118362,-1.0739669799799998
56.59753263007331,-1.1363296508790057
56.6779903450742,-1.2037582397459943
56.74950831396388,-1.2777175903320028
56.82102628285357,-1.3563766479490056
56.90148399785446,-1.4360809326170028
56.97300196674414,-1.5133895874020027
57.04451993563383,-1.586585998535
57.124977650634726,-1.6561279296879974
57.1964956195244,-1.723175048827997
57.26801358841409,-1.7886505126949999
57.34847130341498,-1.8538742065429972
57.41998927230466,-1.9199066162109943
57.49150724119435,-1.9863052368159941
57.571964956195245,-2.0516662597659945
57.64348292508493,-2.114883422852003
57.71500089397461,-2.175773620605
57.7954586089755,-2.2347946166990056
57.866976577865195,-2.292366027832003
57.93849454675487,-2.348709106445
58.018952261755764,-2.4041442871090055
58.09047023064545,-2.4589462280270027
58.16198819953513,-2.513397216797003
58.24244591453602,-2.5676651000979973
58.313963883425714,-2.621589660645
58.385481852315394,-2.67505645752
58.46593956731628,-2.72811126709
58.53745753620597,-2.7807464599609943
58.60897550509565,-2.83325958252
58.689433220096554,-2.886779785155994
58.76095118898623,-2.9432144165040057
58.83246915787592,-3.0047378540040057
58.91292687287682,-3.0733642578129974
58.98444484176649,-3.150337219237997
59.05596281065618,-3.234680175780994
59.13642052565707,-3.321998596190994
59.20793849454675,-3.4060974121090055
59.28839620954764,-3.4828948974609943
59.359914178437336,-3.5518493652340055
59.431432147327016,-3.614799499512003
59.511889862327905,-3.6739730834959943
59.58340783121759,-3.730796813965
59.65492580010727,-3.785911560059006
59.735383515108175,-3.8401565551759944
59.806901483997855,-3.895027160645
59.87841945288754,-3.9523010253909945
59.95887716788844,-4.013214111327997
60.03039513677811,-4.07780456543
60.101913105667805,-4.145042419434006
60.182370820668694,-4.213272094727003
60.253888789558374,-4.280166625977003
60.32540675844806,-4.342697143555
60.40586447344896,-4.397491455077997
60.47738244233864,-4.441268920897997
60.548900411228324,-4.472099304199006
60.629358126229214,-4.491973876952997
60.70087609511889,-4.50821685791
60.77239406400858,-4.53067779541
60.85285177900948,-4.566215515137003
60.924369747899156,-4.616165161132997
60.99588771678884,-4.677215576172003
61.07634543178973,-4.743286132812997
61.14786340067943,-4.807350158690994
61.219381369569106,-4.862648010254006
61.299839084569996,-4.904373168945
61.37135705345968,-4.931968688965
61.44287502234936,-4.950889587402003
61.52333273735026,-4.96989440918
61.594850706239946,-4.995628356934006
61.666368675129625,-5.0303649902340055
61.746826390130515,-5.0735778808590055
61.8183443590202,-5.123649597167997
61.88986232790988,-5.178733825684006
61.97032004291078,-5.2369689941409945
62.041838011800465,-5.296653747559006
62.122295726801354,-5.356414794922003
62.19381369569105,-5.414894104004006
62.26533166458073,-5.470970153809006
62.34578937958162,-5.524520874022997
62.417307348471304,-5.57674407959
62.488825317360984,-5.629508972167997
62.56928303236188,-5.684394836425994
62.64080100125157,-5.74178314209
62.71231897014125,-5.801086425780994
62.79277668514214,-5.861694335937997
62.86429465403182,-5.923484802245994
62.9358126229215,-5.986145019530994
63.0162703379224,-6.048789978027003
63.08778830681209,-6.109909057617003
63.159306275701766,-6.167900085449006
63.23976399070267,-6.22184753418
63.31128195959235,-6.2716369628909945
63.38279992848204,-6.317497253417997
63.463257643482926,-6.35954284668
63.534775612372606,-6.397476196289006
63.6062935812623,-6.430778503417997
63.68675129626319,-6.459594726562997
63.75826926515287,-6.4851989746090055
63.829787234042556,-6.509147644042997
63.910244949043445,-6.5325622558590055
